timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-11T18:41:24,wisa_sorting_algorithm,1b3f2c30-617f-490e-a214-1024dd4da4d6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0448005750076843,6.604986745648107e-07,6.32176790829152e-07,1.5,0.0,10.0,2.2630582375010525e-07,0,1.5075140333566298e-06,1.733819857106735e-06,Germany,DEU,,,,Linux-6.12.21-4-MANJARO-x86_64-with-glibc2.41,3.13.3,3.0.1,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,,,,,15.510112762451172,machine,N,1.0
2025-05-11T18:52:20,wisa_sorting_algorithm,b8bc678f-1668-47a3-80af-14f7bda6081c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0467104590061354,7.185542366154013e-07,6.864880640417766e-07,2.4599999999999995,0.0,10.0,3.7262412940860177e-07,0,1.5135925305609516e-06,1.886216659969553e-06,Germany,DEU,,,,Linux-6.12.21-4-MANJARO-x86_64-with-glibc2.41,3.13.3,3.0.1,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,,,,,15.510112762451172,machine,N,1.0
2025-05-11T18:55:37,wisa_sorting_algorithm,afbd8141-eb4b-4ab2-b887-fb0f2b64e989,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0481712490000064,6.646737944354471e-07,6.341271000035254e-07,1.5,0.0,10.0,2.2775407916318125e-07,0,1.5170255361024627e-06,1.744779615265644e-06,Germany,DEU,,,,Linux-6.12.21-4-MANJARO-x86_64-with-glibc2.41,3.13.3,3.0.1,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,,,,,15.510112762451172,machine,N,1.0
2025-05-11T19:00:59,wisa_sorting_algorithm,e2919760-34b2-4cf7-8473-18c05fb93a18,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0462978510040557,6.635704823452571e-07,6.342080141983251e-07,1.5,0.0,10.0,2.2735653625204577e-07,0,1.5145268666755227e-06,1.7418834029275683e-06,Germany,DEU,,,,Linux-6.12.21-4-MANJARO-x86_64-with-glibc2.41,3.13.3,3.0.1,8,Intel(R) Core(TM) i7-8550U CPU @ 1.80GHz,,,,,15.510112762451172,machine,N,1.0
